epoch,train_loss,val_loss,val_cindex
1,2.346109089222348,0.510867988093618,0.751396796137094
2,2.297172528414394,0.4557134888388894,0.7507320435229442
3,2.271029086694937,0.48677988143628864,0.7517210159703757
4,2.270860374811842,0.6942994218123587,0.7536296308379962
5,2.2385514188304905,0.5795922028390985,0.7468434446420124
6,2.2774326478226112,0.5381858702481649,0.7527589272605667
7,2.2066103288808554,0.6208711777007181,0.7523184776757312
8,2.205657526222204,0.5732291828502308,0.7346311642550692
9,2.135823948348385,0.5188801927429637,0.7363358672778585
