epoch,train_loss,val_loss,val_cindex
1,2.401504246374821,0.7472690212669555,0.7295987863265989
2,2.3189491720710227,0.43706424384596243,0.7299800983662716
3,2.268718702365922,0.48030022685037277,0.7304470526822345
4,2.2756345025301337,0.6863430481778378,0.731332022870566
5,2.252161926471506,0.6809591311587101,0.7304837565149302
6,2.2251204445873447,0.45390323018343254,0.7298699868681843
7,2.2337052782174536,0.5628033311743486,0.7255654429336965
8,2.2051741086969536,0.6662625559209067,0.7224863991908844
9,2.1129243773255846,0.8521866250836678,0.6997218665122387
